slide	subclass	layer	true_file_count	random_sample_n	true_region_num	region_num_p_one_sided_true_gt	region_num_p_one_sided_true_lt	region_num_p_two_sided	true_glut_num	glut_num_p_one_sided_true_gt	glut_num_p_one_sided_true_lt	glut_num_p_two_sided	true_gaba_num	gaba_num_p_one_sided_true_gt	gaba_num_p_one_sided_true_lt	gaba_num_p_two_sided	true_ei_ratio	ei_ratio_p_one_sided_true_gt	ei_ratio_p_one_sided_true_lt	ei_ratio_p_two_sided
C57BL6J-3.012	327 Oligo NN	layer 2/3	1	500	6.000000	0.349301	0.870259	0.682635	71.125000	0.730539	0.273453	0.467066	10.625000	0.520958	0.483034	0.798403	7.367230	0.842315	0.159681	0.317365
C57BL6J-3.012	327 Oligo NN	layer 4	1	500	5.000000	0.0279441	1	0.0279441	58.333333	0.678643	0.323353	0.572854	7.166667	0.532934	0.469062	0.808383	8.805294	0.714571	0.287425	0.510978
C57BL6J-3.012	327 Oligo NN	layer 5	1	500	5.000000	0.838323	0.397206	0.686627	90.166667	0.123752	0.878244	0.225549	22.166667	0.0758483	0.926148	0.0958084	4.508507	0.592814	0.409182	0.804391
C57BL6J-3.012	327 Oligo NN	layer 6a	1	500	4.000000	0.924152	0.251497	0.457086	188.250000	0.0459082	0.956088	0.0459082	16.500000	0.0499002	0.952096	0.0499002	12.505258	0.175649	0.826347	0.353293
C57BL6J-3.012	327 Oligo NN	layer 6b	1	494	2.000000	0.838384	0.587879	1	3.000000	0.79798	0.260606	0.460606	1.000000	0.224242	0.929293	0.224242	2.000000	0.987692	0.0184615	0.129231
C57BL6J-3.012	329 ABC NN	layer 1	1	500	5.000000	0.437126	0.848303	0.690619	3.333333	0.664671	0.337325	0.572854	4.166667	0.153693	0.848303	0.259481	0.557222	0.993976	0.00803213	0.062249
C57BL6J-3.012	330 VLMC NN	layer 1	1	500	2.000000	1	0.0179641	0.0299401	3.666667	0.586826	0.41517	0.790419	5.333333	0.0139721	0.988024	0.0139721	0.611111	0.994012	0.00798403	0.0638723
C57BL6J-3.012	330 VLMC NN	layer 2/3	1	498	3.000000	0.629259	0.785571	1	95.000000	0.53507	0.466934	0.871743	12.666667	0.452906	0.549098	1	8.885417	0.325956	0.676056	0.746479
C57BL6J-3.012	330 VLMC NN	layer 4	1	489	3.000000	0.144898	0.989796	0.144898	34.000000	0.797959	0.204082	0.42449	6.333333	0.542857	0.459184	0.828571	4.288889	0.979381	0.0226804	0.0948454
C57BL6J-3.012	330 VLMC NN	layer 5	1	500	2.000000	0.958084	0.299401	0.572854	131.500000	0.0199601	0.982036	0.0199601	31.500000	0.0179641	0.984032	0.0179641	4.473158	0.578842	0.423154	0.780439
C57BL6J-3.012	330 VLMC NN	layer 6a	1	490	3.000000	0.276986	0.977597	0.488798	104.000000	0.415479	0.588595	0.98778	11.333333	0.342159	0.659878	0.800407	13.492647	0.226141	0.775934	0.711618
C57BL6J-3.012	331 Peri NN	layer 1	1	500	5.000000	0.143713	0.974052	0.161677	6.166667	0.235529	0.766467	0.508982	2.000000	0.806387	0.263473	0.457086	2.675000	0.09	0.912	0.122
C57BL6J-3.012	331 Peri NN	layer 2/3	1	500	5.000000	0.586826	0.718563	1	97.666667	0.401198	0.600798	0.896208	14.166667	0.229541	0.772455	0.502994	7.092036	0.88024	0.121756	0.253493
C57BL6J-3.012	331 Peri NN	layer 4	1	499	2.000000	0.938	0.416	0.538	65.666667	0.394	0.608	0.936	10.666667	0.12	0.882	0.194	8.735556	0.670683	0.331325	0.538153
C57BL6J-3.012	331 Peri NN	layer 5	1	500	4.000000	0.932136	0.281437	0.419162	50.833333	0.586826	0.41517	0.730539	11.166667	0.592814	0.409182	0.702595	4.326084	0.706587	0.295409	0.548902
C57BL6J-3.012	331 Peri NN	layer 6a	1	500	5.000000	0.479042	0.822355	0.704591	107.800000	0.261477	0.740519	0.656687	9.000000	0.345309	0.670659	0.818363	11.500000	0.411178	0.592814	0.936128
C57BL6J-3.012	331 Peri NN	layer 6b	1	489	2.000000	0.626531	0.891837	1	1.000000	0.842857	0.316327	0.516327	0.000000	1	0.608163	0.810204	nan			
C57BL6J-3.012	332 SMC NN	layer 1	1	500	3.000000	0.89022	0.391218	0.648703	0.000000	1	0.00199601	0.0598802	3.000000	0.255489	0.820359	0.502994	0.000000	1	0.00201613	0.0564516
C57BL6J-3.012	332 SMC NN	layer 2/3	1	500	3.000000	0.800399	0.582834	1	98.800000	0.443114	0.558882	0.972056	13.000000	0.361277	0.654691	0.892216	8.980894	0.256	0.746	0.622
C57BL6J-3.012	332 SMC NN	layer 4	1	496	3.000000	0.225352	0.983903	0.225352	45.666667	0.623742	0.37827	0.645875	6.666667	0.418511	0.583501	1	6.843434	0.886792	0.115304	0.238994
C57BL6J-3.012	332 SMC NN	layer 5	1	500	4.000000	0.612774	0.732535	1	80.750000	0.183633	0.820359	0.429142	17.500000	0.205589	0.798403	0.48503	4.374202	0.632735	0.369261	0.672655
C57BL6J-3.012	332 SMC NN	layer 6a	1	491	2.000000	0.567073	1	1	64.500000	0.567073	0.447154	0.595528	6.500000	0.412602	0.617886	0.902439	15.200000	0.220408	0.783673	0.636735
C57BL6J-3.012	332 SMC NN	layer 6b	1	482	1.000000	1	1	1	7.000000	0.354037	0.801242	0.645963	0.000000	1	0.534161	0.641822	nan			
C57BL6J-3.012	333 Endo NN	layer 1	1	500	8.000000	0.0538922	0.988024	0.0538922	2.875000	0.720559	0.285429	0.538922	2.875000	0.309381	0.694611	0.682635	0.553571	0.992016	0.00998004	0.0518962
C57BL6J-3.012	333 Endo NN	layer 2/3	1	500	7.000000	0.361277	0.884232	0.660679	111.375000	0.307385	0.694611	0.730539	16.125000	0.161677	0.842315	0.311377	9.392110	0.0698603	0.932136	0.11976
C57BL6J-3.012	333 Endo NN	layer 4	1	500	4.000000	0.323353	0.922156	0.540918	66.500000	0.46507	0.538922	0.924152	10.250000	0.135729	0.870259	0.225549	6.183333	0.996008	0.00598802	0.0319361
C57BL6J-3.012	333 Endo NN	layer 5	1	500	5.000000	0.89022	0.355289	0.676647	108.800000	0.0419162	0.96008	0.0439122	28.400000	0.0159681	0.986028	0.0159681	3.612701	0.996008	0.00598802	0.0299401
C57BL6J-3.012	333 Endo NN	layer 6a	1	500	3.000000	0.984032	0.0678643	0.143713	219.666667	0.011976	0.99002	0.011976	19.333333	0.0179641	0.984032	0.0179641	11.059524	0.516966	0.48503	0.878244
C57BL6J-3.012	333 Endo NN	layer 6b	1	493	1.000000	1	0.139676	0.153846	10.000000	0.0384615	0.969636	0.0384615	1.000000	0.190283	0.945344	0.190283	10.000000	0.38141	0.666667	0.919872
C57BL6J-3.012	334 Microglia NN	layer 1	1	500	5.000000	0.598802	0.734531	1	4.800000	0.271457	0.748503	0.572854	3.400000	0.211577	0.810379	0.459082	1.071429	0.870259	0.131737	0.271457
C57BL6J-3.012	334 Microglia NN	layer 2/3	1	500	5.000000	0.808383	0.497006	0.722555	114.000000	0.361277	0.642715	0.854291	18.000000	0.137725	0.878244	0.259481	6.567672	0.99002	0.011976	0.0439122
C57BL6J-3.012	334 Microglia NN	layer 4	1	499	3.000000	0.654	0.81	1	40.800000	0.932	0.072	0.174	5.000000	0.818	0.214	0.392	8.300000	0.795591	0.206413	0.350701
C57BL6J-3.012	334 Microglia NN	layer 5	1	500	5.000000	0.814371	0.449102	0.696607	70.600000	0.335329	0.666667	0.806387	18.800000	0.151697	0.854291	0.315369	3.639284	0.986028	0.0159681	0.0518962
C57BL6J-3.012	334 Microglia NN	layer 6a	1	500	3.000000	0.978044	0.113772	0.217565	95.333333	0.528942	0.473054	0.806387	10.333333	0.311377	0.690619	0.756487	9.750000	0.876248	0.125749	0.257485
C57BL6J-3.012	334 Microglia NN	layer 6b	1	475	2.000000	0.563025	0.878151	1	7.000000	0.386555	0.678571	0.886555	0.500000	0.548319	0.62395	0.970588	9.000000	0.419795	0.62116	1
C57BL6J-3.012	335 BAM NN	layer 1	1	500	3.000000	0.664671	0.766467	1	1.500000	0.804391	0.223553	0.389222	2.500000	0.373253	0.666667	0.938124	0.333333	0.981328	0.0207469	0.105809
C57BL6J-3.012	335 BAM NN	layer 2/3	1	495	3.000000	0.330645	0.957661	0.564516	50.000000	0.673387	0.330645	0.556452	6.000000	0.735887	0.302419	0.520161	8.750000	0.368421	0.637652	0.963563
C57BL6J-3.012	335 BAM NN	layer 4	1	456	2.000000	0.413567	0.958425	0.413567	17.500000	0.873085	0.131291	0.341357	2.000000	0.809628	0.308534	0.527352	5.750000	0.927765	0.0790068	0.187359
C57BL6J-3.012	335 BAM NN	layer 5	1	497	2.000000	0.853414	0.63253	1	135.500000	0.0481928	0.955823	0.0481928	24.000000	0.150602	0.86747	0.293173	6.095604	0.0965795	0.905433	0.17505
C57BL6J-3.012	337 DC NN	layer 5	1	500	1.000000	1	1	1	117.000000	0.487026	0.538922	0.912176	21.000000	0.822355	0.223553	0.431138	5.571429	0.173653	0.828343	0.345309
C57BL6J-3.012	338 Lymphoid NN	layer 1	1	489	1.000000	1	0.322449	0.491837	1.000000	0.97551	0.0795918	0.216327	1.000000	0.897959	0.238776	0.379592	1.000000	0.820734	0.293737	0.466523
C57BL6J-3.012	338 Lymphoid NN	layer 2/3	1	499	1.000000	1	1	1	175.000000	0.708	0.298	0.688	29.000000	0.294	0.754	0.564	6.034483	0.938	0.064	0.162
C57BL6J-3.012	338 Lymphoid NN	layer 4	1	451	1.000000	1	0.670354	1	16.000000	0.993363	0.0132743	0.172566	3.000000	0.783186	0.331858	0.50885	5.333333	0.943946	0.058296	0.188341
C57BL6J-3.013	001 CLA-EPd-CTX Car3 Glut	layer 2/3	1	500	1.000000	1	1	1	68.000000	0.986028	0.0159681	0.0159681	14.000000	0.884232	0.129741	0.237525	4.857143	0.998004	0.00399202	0.0399202
C57BL6J-3.013	001 CLA-EPd-CTX Car3 Glut	layer 5	1	500	3.000000	0.926148	0.289421	0.41517	135.666667	0.0159681	0.986028	0.0159681	23.666667	0.0558882	0.946108	0.0598802	5.645418	0.0419162	0.96008	0.0459082
C57BL6J-3.013	001 CLA-EPd-CTX Car3 Glut	layer 6a	1	500	2.000000	0.996008	0.0199601	0.0239521	129.000000	0.177645	0.824351	0.361277	7.500000	0.49501	0.51497	0.882236	19.204545	0.00798403	0.994012	0.00798403
C57BL6J-3.013	002 IT EP-CLA Glut	layer 6a	1	497	1.000000	1	0.146586	0.253012	24.000000	0.915663	0.0883534	0.182731	2.000000	0.931727	0.0963855	0.192771	12.000000	0.429435	0.574597	0.91129
C57BL6J-3.013	003 L5/6 IT TPE-ENT Glut	layer 5	1	500	1.000000	1	1	1	74.000000	0.948104	0.0538922	0.0738523	17.000000	0.934132	0.0838323	0.141717	4.352941	0.461078	0.540918	0.916168
C57BL6J-3.013	004 L6 IT CTX Glut	layer 5	1	500	4.000000	0.876248	0.355289	0.662675	107.000000	0.0738523	0.928144	0.107784	19.750000	0.235529	0.766467	0.52495	6.250000	0.00798403	0.994012	0.00798403
C57BL6J-3.013	004 L6 IT CTX Glut	layer 6a	1	500	4.000000	0.976048	0.133733	0.281437	250.750000	0.00798403	0.994012	0.00798403	24.750000	0.00399202	0.998004	0.00399202	10.864550	0.850299	0.151697	0.285429
C57BL6J-3.013	004 L6 IT CTX Glut	layer 6b	1	489	1.000000	1	0.255102	0.289796	25.000000	0.00612245	0.997959	0.00612245	5.000000	0.00408163	0.997959	0.00408163	5.000000	0.909836	0.125683	0.297814
C57BL6J-3.013	005 L5 IT CTX Glut	layer 4	1	498	2.000000	0.845691	0.643287	1	102.333333	0.218437	0.783567	0.511022	12.666667	0.200401	0.801603	0.462926	7.789474	0.664659	0.337349	0.540161
C57BL6J-3.013	005 L5 IT CTX Glut	layer 5	1	500	2.000000	1	0.00399202	0.00399202	377.500000	0.00199601	1	0.00199601	97.500000	0.00199601	1	0.00199601	5.171765	0.143713	0.858283	0.297405
C57BL6J-3.013	005 L5 IT CTX Glut	layer 6a	1	500	2.000000	0.994012	0.0419162	0.0858283	325.000000	0.00598802	0.996008	0.00598802	40.500000	0.00598802	0.996008	0.00598802	6.709416	0.998004	0.00399202	0.0199601
C57BL6J-3.013	006 L4/5 IT CTX Glut	layer 1	1	498	1.000000	1	1	1	44.000000	0.00200401	1	0.00200401	6.000000	0.41483	0.745491	0.811623	7.333333	0.127016	0.875	0.25
C57BL6J-3.013	006 L4/5 IT CTX Glut	layer 2/3	1	500	3.000000	0.996008	0.00798403	0.0199601	604.333333	0.00199601	1	0.00199601	60.000000	0.00199601	1	0.00199601	9.138611	0.746507	0.255489	0.477046
C57BL6J-3.013	006 L4/5 IT CTX Glut	layer 4	1	500	4.000000	0.636727	0.778443	1	155.166667	0.0518962	0.9501	0.0538922	15.500000	0.0419162	0.962076	0.0419162	11.740161	0.327345	0.674651	0.752495
C57BL6J-3.013	006 L4/5 IT CTX Glut	layer 5	1	500	4.000000	0.986028	0.0958084	0.125749	109.500000	0.0199601	0.982036	0.0199601	23.750000	0.0319361	0.97006	0.0359281	4.086404	0.928144	0.0738523	0.179641
C57BL6J-3.013	006 L4/5 IT CTX Glut	layer 6a	1	489	1.000000	1	0.277551	0.444898	75.000000	0.37551	0.628571	0.967347	3.000000	0.840816	0.232653	0.428571	25.000000	0.0531697	0.95092	0.0531697
C57BL6J-3.013	007 L2/3 IT CTX Glut	layer 1	1	500	4.000000	0.954092	0.213573	0.399202	56.500000	0.00199601	1	0.00199601	9.750000	0.00199601	1	0.00199601	5.990741	0.714571	0.287425	0.479042
C57BL6J-3.013	007 L2/3 IT CTX Glut	layer 2/3	1	500	7.000000	0.62475	0.696607	1	261.714286	0.00798403	0.994012	0.00798403	28.571429	0.00798403	0.994012	0.00798403	11.914387	0.229541	0.772455	0.497006
C57BL6J-3.013	007 L2/3 IT CTX Glut	layer 4	1	495	3.000000	0.260081	0.983871	0.4375	88.333333	0.356855	0.645161	0.858871	15.000000	0.16129	0.858871	0.296371	5.003655	0.979592	0.022449	0.077551
C57BL6J-3.013	007 L2/3 IT CTX Glut	layer 5	1	500	2.000000	0.996008	0.0359281	0.0419162	119.500000	0.0259481	0.976048	0.0259481	26.500000	0.0339321	0.968064	0.0359281	3.705674	0.93014	0.0718563	0.163673
C57BL6J-3.013	018 L2 IT PPP-APr Glut	layer 2/3	1	485	1.000000	1	0.495885	0.495885	42.000000	0.997942	0.00411523	0.0843621	6.000000	0.977366	0.0329218	0.127572	7.000000	0.899177	0.106996	0.228395
C57BL6J-3.013	019 L2/3 IT PPP Glut	layer 1	1	500	1.000000	1	0.00798403	0.0279441	41.000000	0.00199601	1	0.00199601	5.000000	0.0219561	0.982036	0.0219561	8.200000	0.144289	0.861723	0.250501
C57BL6J-3.013	019 L2/3 IT PPP Glut	layer 2/3	1	499	1.000000	1	0.05	0.086	28.000000	0.966	0.036	0.12	5.000000	0.888	0.12	0.24	5.600000	0.994	0.008	0.046
C57BL6J-3.013	019 L2/3 IT PPP Glut	layer 5	1	500	1.000000	1	1	1	28.000000	0.988024	0.0179641	0.0179641	9.000000	0.976048	0.0279441	0.0299401	3.111111	0.958084	0.0439122	0.137725
C57BL6J-3.013	022 L5 ET CTX Glut	layer 4	1	500	1.000000	1	0.0798403	0.0958084	281.000000	0.00399202	0.998004	0.00399202	34.000000	0.00598802	1	0.00598802	8.264706	0.53507	0.466934	0.789579
C57BL6J-3.013	022 L5 ET CTX Glut	layer 5	1	500	6.000000	0.694611	0.592814	1	124.000000	0.0239521	0.978044	0.0239521	31.000000	0.011976	0.992016	0.011976	3.866573	0.988024	0.0139721	0.0578842
C57BL6J-3.013	022 L5 ET CTX Glut	layer 6a	1	500	2.000000	0.982036	0.161677	0.203593	90.500000	0.45509	0.548902	0.896208	5.500000	0.734531	0.277445	0.47505	15.818182	0.0479042	0.954092	0.0578842
C57BL6J-3.013	029 L6b CTX Glut	layer 4	1	476	1.000000	1	1	1	149.000000	0.115304	0.897275	0.264151	23.000000	0.0377358	0.981132	0.0607966	6.478261	0.857442	0.144654	0.291405
C57BL6J-3.013	029 L6b CTX Glut	layer 6a	1	500	4.000000	0.51497	0.814371	1	103.250000	0.361277	0.640719	0.882236	6.000000	0.702595	0.329341	0.536926	13.312169	0.223553	0.778443	0.542914
C57BL6J-3.013	029 L6b CTX Glut	layer 6b	1	497	1.000000	1	0.14257	0.240964	25.000000	0.0060241	0.997992	0.0060241	1.000000	0.319277	0.863454	0.584337	25.000000	0.0941476	0.928753	0.0941476
C57BL6J-3.013	030 L6 CT CTX Glut	layer 5	1	500	4.000000	0.89022	0.377246	0.674651	138.000000	0.0239521	0.978044	0.0239521	29.000000	0.0259481	0.976048	0.0279441	4.380728	0.57485	0.427146	0.776447
C57BL6J-3.013	030 L6 CT CTX Glut	layer 6a	1	500	1.000000	1	0.00199601	0.00199601	900.000000	0.00199601	1	0.00199601	72.000000	0.00199601	1	0.00199601	12.500000	0.704591	0.301397	0.516966
C57BL6J-3.013	030 L6 CT CTX Glut	layer 6b	1	500	2.000000	0.954092	0.313373	0.592814	11.000000	0.171657	0.844311	0.315369	0.666667	0.311377	0.690619	0.648703	15.500000	0.476839	0.53951	0.852861
C57BL6J-3.013	031 CT SUB Glut	layer 1	1	497	1.000000	1	1	1	15.000000	0.827309	0.23494	0.451807	8.000000	0.110442	0.947791	0.190763	1.875000	0.965235	0.0388548	0.155419
C57BL6J-3.013	031 CT SUB Glut	layer 6a	1	500	1.000000	1	1	1	186.000000	0.323353	0.688623	0.62475	24.000000	0.0319361	0.982036	0.0698603	7.750000	0.936	0.066	0.158
C57BL6J-3.013	032 L5 NP CTX Glut	layer 4	1	473	1.000000	1	0.590717	1	217.000000	0.00421941	0.99789	0.00421941	23.000000	0.0316456	0.974684	0.0316456	9.434783	0.362473	0.639659	0.936034
C57BL6J-3.013	032 L5 NP CTX Glut	layer 5	1	500	3.000000	0.998004	0.0399202	0.0499002	208.333333	0.00399202	0.998004	0.00399202	54.000000	0.00199601	1	0.00199601	3.498051	0.998004	0.00399202	0.0299401
C57BL6J-3.013	032 L5 NP CTX Glut	layer 6a	1	500	1.000000	1	0.0199601	0.0239521	451.000000	0.00399202	0.998004	0.00399202	55.000000	0.00199601	1	0.00199601	8.200000	0.978044	0.0239521	0.0938124
C57BL6J-3.013	044 OB Dopa-Gaba	layer 2/3	1	470	1.000000	1	0.4862	0.4862	54.000000	0.995754	0.00636943	0.0955414	9.000000	0.923567	0.118896	0.225053	6.000000	0.944798	0.0658174	0.167728
C57BL6J-3.013	044 OB Dopa-Gaba	layer 6b	1	456	1.000000	1	1	1	9.000000	0.321663	0.811816	0.564551	1.000000	1	0.428884	0.59081	9.000000	0.131291	0.929978	0.135667
C57BL6J-3.013	046 Vip Gaba	layer 1	1	500	5.000000	0.215569	0.968064	0.345309	12.000000	0.115768	0.896208	0.187625	5.200000	0.0918164	0.912176	0.135729	2.083810	0.51497	0.487026	0.908184
C57BL6J-3.013	046 Vip Gaba	layer 2/3	1	500	6.000000	0.500998	0.780439	1	117.428571	0.225549	0.776447	0.49501	15.714286	0.295409	0.706587	0.692615	5.618398	0.978044	0.0239521	0.0518962
C57BL6J-3.013	046 Vip Gaba	layer 4	1	500	1.000000	1	0.103792	0.10978	136.000000	0.0738523	0.93014	0.0858283	18.000000	0.105788	0.908184	0.153693	7.555556	0.235529	0.766467	0.506986
C57BL6J-3.013	046 Vip Gaba	layer 5	1	498	1.000000	1	0.142285	0.234469	111.000000	0.122244	0.881764	0.224449	28.000000	0.108216	0.8998	0.198397	3.964286	0.42485	0.577154	0.963928
C57BL6J-3.013	046 Vip Gaba	layer 6a	1	498	3.000000	0.334669	0.9499	0.509018	107.666667	0.388778	0.613226	0.90982	11.333333	0.366733	0.635271	0.865731	16.080645	0.0220441	0.97996	0.0260521
C57BL6J-3.013	046 Vip Gaba	layer 6b	1	458	1.000000	1	1	1	11.000000	0.0849673	0.945534	0.145969	4.000000	0.0326797	0.997821	0.0326797	2.750000	0.753813	0.248366	0.437908
C57BL6J-3.013	047 Sncg Gaba	layer 1	1	499	1.000000	1	0.044	0.076	16.000000	0.068	0.94	0.07	4.500000	0.216	0.806	0.448	2.000000	0.692	0.366	0.64
C57BL6J-3.013	047 Sncg Gaba	layer 2/3	1	500	1.000000	1	0.0199601	0.0239521	74.000000	0.702595	0.301397	0.54491	9.000000	0.742515	0.273453	0.493014	8.222222	0.313373	0.688623	0.666667
C57BL6J-3.013	047 Sncg Gaba	layer 4	1	483	1.000000	1	1	1	133.000000	0.357438	0.663223	0.603306	11.000000	0.873967	0.169421	0.289256	12.090909	0.0495868	0.952479	0.0495868
C57BL6J-3.013	047 Sncg Gaba	layer 5	1	491	1.000000	1	0.349593	0.349593	118.000000	0.050813	0.95122	0.050813	29.000000	0.054878	0.95122	0.054878	4.068966	0.473577	0.528455	0.904472
C57BL6J-3.013	047 Sncg Gaba	layer 6a	1	491	2.000000	0.593496	1	1	89.000000	0.302846	0.711382	0.912602	8.000000	0.51626	0.573171	0.800813	11.125000	0.339431	0.666667	0.898374
C57BL6J-3.013	047 Sncg Gaba	layer 6b	1	452	1.000000	1	1	1	9.000000	0.326711	0.788079	0.602649	1.000000	1	0.437086	0.620309	9.000000	0.139073	0.900662	0.161148
C57BL6J-3.013	048 RHP-COA Ndnf Gaba	layer 1	1	500	1.000000	1	1	1	38.000000	0.00199601	1	0.00199601	7.000000	0.359281	0.770459	0.670659	5.428571	0.159681	0.842315	0.295409
C57BL6J-3.013	049 Lamp5 Gaba	layer 1	1	500	3.000000	0.9002	0.355289	0.654691	5.000000	0.914172	0.0958084	0.205589	5.666667	0.197605	0.804391	0.43513	0.800000	0.998004	0.00399202	0.00798403
C57BL6J-3.013	049 Lamp5 Gaba	layer 2/3	1	500	4.000000	0.922156	0.309381	0.423154	114.833333	0.285429	0.716567	0.628743	15.333333	0.313373	0.688623	0.724551	6.880685	0.642715	0.359281	0.684631
C57BL6J-3.013	049 Lamp5 Gaba	layer 4	1	494	3.000000	0.357576	0.955556	0.505051	9.333333	0.967677	0.0343434	0.0828283	1.000000	1	0.00606061	0.0565657	9.333333	0.0686869	0.933333	0.135354
C57BL6J-3.013	049 Lamp5 Gaba	layer 5	1	500	4.000000	0.628743	0.718563	1	53.000000	0.522954	0.481038	0.828343	19.250000	0.211577	0.798403	0.49501	3.064549	0.924152	0.0778443	0.179641
C57BL6J-3.013	049 Lamp5 Gaba	layer 6a	1	500	3.000000	0.668663	0.728543	1	103.666667	0.333333	0.668663	0.818363	12.666667	0.221557	0.780439	0.528942	10.686275	0.247505	0.754491	0.50499
C57BL6J-3.013	049 Lamp5 Gaba	layer 6b	1	452	1.000000	1	1	1	7.000000	0.615894	0.549669	1	3.000000	0.174393	0.96468	0.174393	2.333333	0.830022	0.172185	0.366446
C57BL6J-3.013	050 Lamp5 Lhx6 Gaba	layer 2/3	1	500	1.000000	1	1	1	264.000000	0.125749	0.888224	0.299401	19.000000	0.794411	0.237525	0.467066	13.894737	0.0319361	0.97006	0.0319361
C57BL6J-3.013	050 Lamp5 Lhx6 Gaba	layer 5	1	500	1.000000	1	1	1	89.000000	0.866267	0.141717	0.249501	19.000000	0.912176	0.10978	0.223553	4.684211	0.243513	0.758483	0.578842
C57BL6J-3.013	050 Lamp5 Lhx6 Gaba	layer 6a	1	490	2.000000	0.704684	0.792261	1	132.000000	0.279022	0.727088	0.729124	16.500000	0.179226	0.828921	0.366599	7.568966	0.802444	0.199593	0.354379
C57BL6J-3.013	051 Pvalb chandelier Gaba	layer 1	1	500	1.000000	1	1	1	38.000000	0.00199601	1	0.00199601	7.000000	0.339321	0.790419	0.704591	5.428571	0.155689	0.846307	0.315369
C57BL6J-3.013	051 Pvalb chandelier Gaba	layer 2/3	1	498	2.000000	0.873747	0.577154	1	111.500000	0.40481	0.599198	0.937876	13.500000	0.412826	0.599198	0.987976	11.354167	0.0480962	0.953908	0.0681363
C57BL6J-3.013	051 Pvalb chandelier Gaba	layer 5	1	500	1.000000	1	1	1	123.000000	0.481038	0.536926	0.88024	27.000000	0.654691	0.387226	0.738523	4.555556	0.277445	0.724551	0.610778
C57BL6J-3.013	051 Pvalb chandelier Gaba	layer 6a	1	488	1.000000	1	0.423313	0.423313	193.000000	0.0920245	0.9182	0.0920245	23.000000	0.0408998	0.965235	0.0408998	8.391304	0.736196	0.265849	0.462168
C57BL6J-3.013	052 Pvalb Gaba	layer 1	1	485	2.000000	0.697531	0.823045	1	20.000000	0.0329218	0.973251	0.0329218	4.500000	0.174897	0.864198	0.292181	4.500000	0.125514	0.890947	0.211934
C57BL6J-3.013	052 Pvalb Gaba	layer 2/3	1	500	6.000000	0.471058	0.826347	0.718563	82.833333	0.566866	0.43513	0.734531	12.500000	0.508982	0.49501	0.866267	4.835069	1	0.00199601	0.00399202
C57BL6J-3.013	052 Pvalb Gaba	layer 4	1	500	4.000000	0.40519	0.932136	0.58483	119.750000	0.133733	0.870259	0.279441	23.000000	0.0818363	0.924152	0.105788	5.697024	0.51497	0.487026	0.992016
C57BL6J-3.013	052 Pvalb Gaba	layer 5	1	500	5.000000	0.824351	0.439122	0.674651	72.000000	0.289421	0.718563	0.674651	24.200000	0.219561	0.786427	0.49501	2.942212	0.760479	0.241517	0.479042
C57BL6J-3.013	052 Pvalb Gaba	layer 6a	1	500	7.000000	0.111776	0.972056	0.125749	72.375000	0.732535	0.269461	0.459082	8.625000	0.816367	0.187625	0.331337	6.047254	0.986028	0.0159681	0.0279441
C57BL6J-3.013	052 Pvalb Gaba	layer 6b	1	495	3.000000	0.108871	1	0.108871	1.000000	0.875	0.284274	0.489919	1.333333	0.459677	0.542339	0.83871	1.000000	0.818548	0.322581	0.518145
C57BL6J-3.013	053 Sst Gaba	layer 1	1	500	1.000000	1	1	1	49.000000	0.00199601	1	0.00199601	6.000000	0.489022	0.664671	1	8.166667	0.0419162	0.96008	0.0419162
C57BL6J-3.013	053 Sst Gaba	layer 2/3	1	500	6.000000	0.211577	0.954092	0.393214	85.333333	0.536926	0.46507	0.814371	11.666667	0.55489	0.447106	0.790419	4.873504	1	0.00199601	0.00798403
C57BL6J-3.013	053 Sst Gaba	layer 4	1	500	2.000000	0.976048	0.263473	0.303393	133.000000	0.0578842	0.948104	0.0638723	29.000000	0.011976	0.99002	0.011976	4.785714	0.954092	0.0479042	0.0978044
C57BL6J-3.013	053 Sst Gaba	layer 5	1	500	4.000000	0.93014	0.291417	0.447106	75.500000	0.259481	0.742515	0.58483	24.500000	0.177645	0.826347	0.389222	2.894886	0.894212	0.107784	0.221557
C57BL6J-3.013	053 Sst Gaba	layer 6a	1	500	3.000000	0.96008	0.165669	0.237525	210.000000	0.0239521	0.978044	0.0239521	23.666667	0.0239521	0.978044	0.0239521	8.314132	0.487026	0.51497	0.92016
C57BL6J-3.013	053 Sst Gaba	layer 6b	1	494	2.000000	0.751515	0.832323	1	1.500000	0.666667	0.365657	0.587879	1.000000	1	0.363636	0.492929	1.500000	0.622222	0.416162	0.763636
C57BL6J-3.013	056 Sst Chodl Gaba	layer 2/3	1	500	1.000000	1	1	1	196.000000	0.768463	0.237525	0.670659	25.000000	0.590818	0.47505	1	7.840000	0.674651	0.327345	0.56487
C57BL6J-3.013	056 Sst Chodl Gaba	layer 5	1	482	2.000000	0.691511	0.817805	1	56.500000	0.281573	0.722567	0.89648	15.500000	0.277433	0.732919	0.809524	3.475543	0.670807	0.331263	0.571429
C57BL6J-3.013	056 Sst Chodl Gaba	layer 6a	1	497	3.000000	0.365462	0.929719	0.574297	102.333333	0.405622	0.596386	0.981928	12.666667	0.305221	0.696787	0.753012	12.661616	0.134538	0.86747	0.242972
