slide	subclass	layer	true_region_num	true_file_count	random_sample_n	true_gt_random_count	true_gt_random_ratio	perm_p_value_one_sided
C57BL6J-2.048	029 L6b CTX Glut	layer 6a	2.000000	1	439	307	0.699317	0.302273
C57BL6J-2.048	029 L6b CTX Glut	layer 6b	1.000000	1	364	0	0.000000	1
C57BL6J-2.048	030 L6 CT CTX Glut	layer 5	1.000000	1	484	0	0.000000	1
C57BL6J-2.048	030 L6 CT CTX Glut	layer 6a	3.000000	1	500	155	0.310000	0.690619
C57BL6J-2.048	030 L6 CT CTX Glut	layer 6b	2.000000	1	430	260	0.604651	0.396752
C57BL6J-2.048	031 CT SUB Glut	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.048	032 L5 NP CTX Glut	layer 4	1.000000	1	432	0	0.000000	1
C57BL6J-2.048	032 L5 NP CTX Glut	layer 5	3.000000	1	500	158	0.316000	0.684631
C57BL6J-2.048	032 L5 NP CTX Glut	layer 6a	1.000000	1	494	0	0.000000	1
C57BL6J-2.048	046 Vip Gaba	layer 1	4.000000	1	500	477	0.954000	0.0479042
C57BL6J-2.048	046 Vip Gaba	layer 2/3	3.000000	1	500	216	0.432000	0.568862
C57BL6J-2.048	046 Vip Gaba	layer 4	1.000000	1	475	0	0.000000	1
C57BL6J-2.048	046 Vip Gaba	layer 6a	1.000000	1	417	0	0.000000	1
C57BL6J-2.048	047 Sncg Gaba	layer 2/3	1.000000	1	497	0	0.000000	1
C57BL6J-2.048	047 Sncg Gaba	layer 4	1.000000	1	416	0	0.000000	1
C57BL6J-2.048	047 Sncg Gaba	layer 5	1.000000	1	439	0	0.000000	1
C57BL6J-2.048	047 Sncg Gaba	layer 6a	1.000000	1	408	0	0.000000	1
C57BL6J-2.048	049 Lamp5 Gaba	layer 1	3.000000	1	499	253	0.507014	0.494
C57BL6J-2.048	049 Lamp5 Gaba	layer 2/3	1.000000	1	498	0	0.000000	1
C57BL6J-2.048	049 Lamp5 Gaba	layer 5	1.000000	1	466	0	0.000000	1
C57BL6J-2.048	049 Lamp5 Gaba	layer 6a	1.000000	1	422	0	0.000000	1
C57BL6J-2.048	052 Pvalb Gaba	layer 2/3	2.000000	1	499	31	0.062124	0.938
C57BL6J-2.048	052 Pvalb Gaba	layer 4	2.000000	1	488	214	0.438525	0.562372
C57BL6J-2.048	052 Pvalb Gaba	layer 5	4.000000	1	500	397	0.794000	0.207585
C57BL6J-2.048	052 Pvalb Gaba	layer 6a	2.000000	1	493	137	0.277890	0.722672
C57BL6J-2.048	053 Sst Gaba	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.048	053 Sst Gaba	layer 2/3	2.000000	1	493	135	0.273834	0.726721
C57BL6J-2.048	053 Sst Gaba	layer 4	2.000000	1	487	230	0.472279	0.528689
C57BL6J-2.048	053 Sst Gaba	layer 5	2.000000	1	499	44	0.088176	0.912
C57BL6J-2.048	053 Sst Gaba	layer 6a	1.000000	1	408	0	0.000000	1
C57BL6J-2.048	056 Sst Chodl Gaba	layer 5	1.000000	1	471	0	0.000000	1
C57BL6J-2.048	318 Astro-NT NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.048	318 Astro-NT NN	layer 4	1.000000	1	424	0	0.000000	1
C57BL6J-2.048	318 Astro-NT NN	layer 6a	1.000000	1	439	0	0.000000	1
C57BL6J-2.048	319 Astro-TE NN	layer 1	6.000000	1	500	477	0.954000	0.0479042
C57BL6J-2.048	319 Astro-TE NN	layer 2/3	4.000000	1	500	191	0.382000	0.618762
C57BL6J-2.048	319 Astro-TE NN	layer 4	1.000000	1	493	0	0.000000	1
C57BL6J-2.048	319 Astro-TE NN	layer 5	4.000000	1	500	240	0.480000	0.520958
C57BL6J-2.048	319 Astro-TE NN	layer 6a	2.000000	1	499	35	0.070140	0.93
C57BL6J-2.048	319 Astro-TE NN	layer 6b	2.000000	1	411	276	0.671533	0.330097
C57BL6J-2.048	326 OPC NN	layer 1	2.000000	1	500	36	0.072000	0.928144
C57BL6J-2.048	326 OPC NN	layer 2/3	4.000000	1	500	405	0.810000	0.191617
C57BL6J-2.048	326 OPC NN	layer 4	2.000000	1	475	239	0.503158	0.497899
C57BL6J-2.048	326 OPC NN	layer 5	4.000000	1	500	364	0.728000	0.273453
C57BL6J-2.048	326 OPC NN	layer 6a	2.000000	1	492	112	0.227642	0.772819
C57BL6J-2.048	326 OPC NN	layer 6b	1.000000	1	343	0	0.000000	1
C57BL6J-2.048	327 Oligo NN	layer 1	4.000000	1	500	413	0.826000	0.175649
C57BL6J-2.048	327 Oligo NN	layer 2/3	3.000000	1	500	150	0.300000	0.700599
C57BL6J-2.048	327 Oligo NN	layer 4	1.000000	1	480	0	0.000000	1
C57BL6J-2.048	327 Oligo NN	layer 5	2.000000	1	500	16	0.032000	0.968064
C57BL6J-2.048	327 Oligo NN	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.048	327 Oligo NN	layer 6b	2.000000	1	426	258	0.605634	0.395785
C57BL6J-2.048	330 VLMC NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.048	330 VLMC NN	layer 2/3	2.000000	1	485	236	0.486598	0.514403
C57BL6J-2.048	331 Peri NN	layer 1	2.000000	1	499	97	0.194389	0.806
C57BL6J-2.048	331 Peri NN	layer 2/3	3.000000	1	500	180	0.360000	0.640719
C57BL6J-2.048	331 Peri NN	layer 4	1.000000	1	474	0	0.000000	1
C57BL6J-2.048	331 Peri NN	layer 5	3.000000	1	499	204	0.408818	0.592
C57BL6J-2.048	331 Peri NN	layer 6a	2.000000	1	497	128	0.257545	0.742972
C57BL6J-2.048	331 Peri NN	layer 6b	1.000000	1	362	0	0.000000	1
C57BL6J-2.048	332 SMC NN	layer 2/3	1.000000	1	495	0	0.000000	1
C57BL6J-2.048	332 SMC NN	layer 5	1.000000	1	485	0	0.000000	1
C57BL6J-2.048	332 SMC NN	layer 6a	1.000000	1	413	0	0.000000	1
C57BL6J-2.048	333 Endo NN	layer 1	2.000000	1	500	10	0.020000	0.98004
C57BL6J-2.048	333 Endo NN	layer 2/3	4.000000	1	500	137	0.274000	0.726547
C57BL6J-2.048	333 Endo NN	layer 4	2.000000	1	496	72	0.145161	0.855131
C57BL6J-2.048	333 Endo NN	layer 5	4.000000	1	500	178	0.356000	0.644711
C57BL6J-2.048	333 Endo NN	layer 6a	4.000000	1	499	380	0.761523	0.24
C57BL6J-2.048	333 Endo NN	layer 6b	2.000000	1	348	300	0.862069	0.140401
C57BL6J-2.048	334 Microglia NN	layer 1	2.000000	1	500	54	0.108000	0.892216
C57BL6J-2.048	334 Microglia NN	layer 2/3	5.000000	1	500	404	0.808000	0.193613
C57BL6J-2.048	334 Microglia NN	layer 4	2.000000	1	492	145	0.294715	0.705882
C57BL6J-2.048	334 Microglia NN	layer 5	3.000000	1	500	78	0.156000	0.844311
C57BL6J-2.048	334 Microglia NN	layer 6a	4.000000	1	498	416	0.835341	0.166333
C57BL6J-2.048	335 BAM NN	layer 2/3	1.000000	1	494	0	0.000000	1
C57BL6J-2.048	338 Lymphoid NN	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.048	338 Lymphoid NN	layer 5	2.000000	1	493	125	0.253550	0.746964
C57BL6J-2.048	338 Lymphoid NN	layer 6a	1.000000	1	472	0	0.000000	1
C57BL6J-2.048	338 Lymphoid NN	layer 6b	1.000000	1	361	0	0.000000	1
C57BL6J-2.049	001 CLA-EPd-CTX Car3 Glut	layer 2/3	1.000000	1	477	0	0.000000	1
C57BL6J-2.049	001 CLA-EPd-CTX Car3 Glut	layer 4	1.000000	1	474	0	0.000000	1
C57BL6J-2.049	001 CLA-EPd-CTX Car3 Glut	layer 5	1.000000	1	493	0	0.000000	1
C57BL6J-2.049	001 CLA-EPd-CTX Car3 Glut	layer 6a	2.000000	1	463	243	0.524838	0.476293
C57BL6J-2.049	001 CLA-EPd-CTX Car3 Glut	layer 6b	1.000000	1	455	0	0.000000	1
C57BL6J-2.049	002 IT EP-CLA Glut	layer 5	2.000000	1	483	203	0.420290	0.580579
C57BL6J-2.049	002 IT EP-CLA Glut	layer 6a	1.000000	1	348	0	0.000000	1
C57BL6J-2.049	002 IT EP-CLA Glut	layer 6b	1.000000	1	455	0	0.000000	1
C57BL6J-2.049	003 L5/6 IT TPE-ENT Glut	layer 6a	1.000000	1	429	0	0.000000	1
C57BL6J-2.049	004 L6 IT CTX Glut	layer 5	4.000000	1	499	348	0.697395	0.304
C57BL6J-2.049	004 L6 IT CTX Glut	layer 6a	2.000000	1	497	64	0.128773	0.871486
C57BL6J-2.049	005 L5 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	005 L5 IT CTX Glut	layer 4	1.000000	1	434	0	0.000000	1
C57BL6J-2.049	005 L5 IT CTX Glut	layer 5	2.000000	1	500	5	0.010000	0.99002
C57BL6J-2.049	005 L5 IT CTX Glut	layer 6a	1.000000	1	486	0	0.000000	1
C57BL6J-2.049	006 L4/5 IT CTX Glut	layer 2/3	2.000000	1	500	4	0.008000	0.992016
C57BL6J-2.049	006 L4/5 IT CTX Glut	layer 4	2.000000	1	499	56	0.112224	0.888
C57BL6J-2.049	006 L4/5 IT CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	007 L2/3 IT CTX Glut	layer 1	3.000000	1	500	209	0.418000	0.582834
C57BL6J-2.049	007 L2/3 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	007 L2/3 IT CTX Glut	layer 4	1.000000	1	486	0	0.000000	1
C57BL6J-2.049	007 L2/3 IT CTX Glut	layer 5	1.000000	1	465	0	0.000000	1
C57BL6J-2.049	008 L2/3 IT ENT Glut	layer 2/3	1.000000	1	473	0	0.000000	1
C57BL6J-2.049	008 L2/3 IT ENT Glut	layer 5	1.000000	1	451	0	0.000000	1
C57BL6J-2.049	009 L2/3 IT PIR-ENTl Glut	layer 2/3	1.000000	1	485	0	0.000000	1
C57BL6J-2.049	011 L2 IT ENT-po Glut	layer 2/3	1.000000	1	478	0	0.000000	1
C57BL6J-2.049	018 L2 IT PPP-APr Glut	layer 1	1.000000	1	496	0	0.000000	1
C57BL6J-2.049	019 L2/3 IT PPP Glut	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	019 L2/3 IT PPP Glut	layer 2/3	2.000000	1	500	47	0.094000	0.906188
C57BL6J-2.049	019 L2/3 IT PPP Glut	layer 5	1.000000	1	495	0	0.000000	1
C57BL6J-2.049	020 L2/3 IT RSP Glut	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	020 L2/3 IT RSP Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	020 L2/3 IT RSP Glut	layer 5	1.000000	1	499	0	0.000000	1
C57BL6J-2.049	021 L4 RSP-ACA Glut	layer 1	1.000000	1	499	0	0.000000	1
C57BL6J-2.049	021 L4 RSP-ACA Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	021 L4 RSP-ACA Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	022 L5 ET CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	022 L5 ET CTX Glut	layer 6a	1.000000	1	483	0	0.000000	1
C57BL6J-2.049	028 L6b/CT ENT Glut	layer 6a	2.000000	1	423	343	0.810875	0.191038
C57BL6J-2.049	028 L6b/CT ENT Glut	layer 6b	1.000000	1	415	0	0.000000	1
C57BL6J-2.049	029 L6b CTX Glut	layer 6b	1.000000	1	417	0	0.000000	1
C57BL6J-2.049	030 L6 CT CTX Glut	layer 5	1.000000	1	496	0	0.000000	1
C57BL6J-2.049	030 L6 CT CTX Glut	layer 6a	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	030 L6 CT CTX Glut	layer 6b	1.000000	1	456	0	0.000000	1
C57BL6J-2.049	031 CT SUB Glut	layer 1	1.000000	1	495	0	0.000000	1
C57BL6J-2.049	032 L5 NP CTX Glut	layer 5	4.000000	1	500	301	0.602000	0.399202
C57BL6J-2.049	032 L5 NP CTX Glut	layer 6a	1.000000	1	494	0	0.000000	1
C57BL6J-2.049	046 Vip Gaba	layer 1	2.000000	1	500	225	0.450000	0.550898
C57BL6J-2.049	046 Vip Gaba	layer 2/3	2.000000	1	500	5	0.010000	0.99002
C57BL6J-2.049	046 Vip Gaba	layer 4	1.000000	1	482	0	0.000000	1
C57BL6J-2.049	046 Vip Gaba	layer 5	2.000000	1	489	148	0.302658	0.697959
C57BL6J-2.049	046 Vip Gaba	layer 6a	2.000000	1	474	265	0.559072	0.442105
C57BL6J-2.049	047 Sncg Gaba	layer 1	3.000000	1	500	421	0.842000	0.159681
C57BL6J-2.049	047 Sncg Gaba	layer 2/3	2.000000	1	484	174	0.359504	0.641237
C57BL6J-2.049	047 Sncg Gaba	layer 4	1.000000	1	466	0	0.000000	1
C57BL6J-2.049	047 Sncg Gaba	layer 5	1.000000	1	449	0	0.000000	1
C57BL6J-2.049	047 Sncg Gaba	layer 6a	1.000000	1	458	0	0.000000	1
C57BL6J-2.049	049 Lamp5 Gaba	layer 1	5.000000	1	498	488	0.979920	0.0220441
C57BL6J-2.049	049 Lamp5 Gaba	layer 2/3	3.000000	1	500	130	0.260000	0.740519
C57BL6J-2.049	049 Lamp5 Gaba	layer 4	1.000000	1	474	0	0.000000	1
C57BL6J-2.049	049 Lamp5 Gaba	layer 5	2.000000	1	469	258	0.550107	0.451064
C57BL6J-2.049	049 Lamp5 Gaba	layer 6a	2.000000	1	408	323	0.791667	0.210269
C57BL6J-2.049	049 Lamp5 Gaba	layer 6b	1.000000	1	461	0	0.000000	1
C57BL6J-2.049	050 Lamp5 Lhx6 Gaba	layer 4	1.000000	1	452	0	0.000000	1
C57BL6J-2.049	050 Lamp5 Lhx6 Gaba	layer 5	1.000000	1	434	0	0.000000	1
C57BL6J-2.049	051 Pvalb chandelier Gaba	layer 2/3	1.000000	1	481	0	0.000000	1
C57BL6J-2.049	052 Pvalb Gaba	layer 2/3	2.000000	1	497	17	0.034205	0.965863
C57BL6J-2.049	052 Pvalb Gaba	layer 4	4.000000	1	490	478	0.975510	0.0264766
C57BL6J-2.049	052 Pvalb Gaba	layer 5	2.000000	1	500	18	0.036000	0.964072
C57BL6J-2.049	052 Pvalb Gaba	layer 6a	2.000000	1	494	114	0.230769	0.769697
C57BL6J-2.049	053 Sst Gaba	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	053 Sst Gaba	layer 2/3	4.000000	1	500	383	0.766000	0.235529
C57BL6J-2.049	053 Sst Gaba	layer 4	2.000000	1	491	200	0.407332	0.593496
C57BL6J-2.049	053 Sst Gaba	layer 5	4.000000	1	500	356	0.712000	0.289421
C57BL6J-2.049	053 Sst Gaba	layer 6a	1.000000	1	490	0	0.000000	1
C57BL6J-2.049	056 Sst Chodl Gaba	layer 2/3	2.000000	1	477	246	0.515723	0.485356
C57BL6J-2.049	318 Astro-NT NN	layer 1	2.000000	1	500	215	0.430000	0.570858
C57BL6J-2.049	318 Astro-NT NN	layer 2/3	1.000000	1	484	0	0.000000	1
C57BL6J-2.049	318 Astro-NT NN	layer 5	1.000000	1	415	0	0.000000	1
C57BL6J-2.049	319 Astro-TE NN	layer 1	4.000000	1	500	237	0.474000	0.526946
C57BL6J-2.049	319 Astro-TE NN	layer 2/3	6.000000	1	500	441	0.882000	0.11976
C57BL6J-2.049	319 Astro-TE NN	layer 4	3.000000	1	498	267	0.536145	0.46493
C57BL6J-2.049	319 Astro-TE NN	layer 5	3.000000	1	500	60	0.120000	0.88024
C57BL6J-2.049	319 Astro-TE NN	layer 6a	1.000000	1	499	0	0.000000	1
C57BL6J-2.049	319 Astro-TE NN	layer 6b	2.000000	1	465	206	0.443011	0.55794
C57BL6J-2.049	326 OPC NN	layer 1	2.000000	1	500	80	0.160000	0.840319
C57BL6J-2.049	326 OPC NN	layer 2/3	4.000000	1	500	243	0.486000	0.51497
C57BL6J-2.049	326 OPC NN	layer 4	4.000000	1	495	466	0.941414	0.0604839
C57BL6J-2.049	326 OPC NN	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.049	326 OPC NN	layer 6a	5.000000	1	496	494	0.995968	0.00603622
C57BL6J-2.049	326 OPC NN	layer 6b	1.000000	1	268	0	0.000000	1
C57BL6J-2.049	327 Oligo NN	layer 1	2.000000	1	500	34	0.068000	0.932136
C57BL6J-2.049	327 Oligo NN	layer 2/3	3.000000	1	500	188	0.376000	0.62475
C57BL6J-2.049	327 Oligo NN	layer 4	1.000000	1	494	0	0.000000	1
C57BL6J-2.049	327 Oligo NN	layer 5	2.000000	1	500	17	0.034000	0.966068
C57BL6J-2.049	327 Oligo NN	layer 6a	2.000000	1	496	68	0.137097	0.863179
C57BL6J-2.049	327 Oligo NN	layer 6b	1.000000	1	439	0	0.000000	1
C57BL6J-2.049	329 ABC NN	layer 1	4.000000	1	500	399	0.798000	0.203593
C57BL6J-2.049	330 VLMC NN	layer 1	4.000000	1	500	413	0.826000	0.175649
C57BL6J-2.049	330 VLMC NN	layer 2/3	1.000000	1	482	0	0.000000	1
C57BL6J-2.049	330 VLMC NN	layer 5	2.000000	1	468	207	0.442308	0.558635
C57BL6J-2.049	331 Peri NN	layer 1	3.000000	1	500	313	0.626000	0.37525
C57BL6J-2.049	331 Peri NN	layer 2/3	4.000000	1	500	260	0.520000	0.481038
C57BL6J-2.049	331 Peri NN	layer 4	1.000000	1	493	0	0.000000	1
C57BL6J-2.049	331 Peri NN	layer 5	2.000000	1	500	17	0.034000	0.966068
C57BL6J-2.049	331 Peri NN	layer 6a	3.000000	1	491	398	0.810591	0.191057
C57BL6J-2.049	331 Peri NN	layer 6b	1.000000	1	461	0	0.000000	1
C57BL6J-2.049	332 SMC NN	layer 2/3	1.000000	1	486	0	0.000000	1
C57BL6J-2.049	332 SMC NN	layer 5	2.000000	1	491	152	0.309572	0.691057
C57BL6J-2.049	333 Endo NN	layer 1	3.000000	1	500	109	0.218000	0.782435
C57BL6J-2.049	333 Endo NN	layer 2/3	6.000000	1	500	446	0.892000	0.10978
C57BL6J-2.049	333 Endo NN	layer 4	3.000000	1	499	263	0.527054	0.474
C57BL6J-2.049	333 Endo NN	layer 5	6.000000	1	500	469	0.938000	0.0638723
C57BL6J-2.049	333 Endo NN	layer 6a	2.000000	1	500	51	0.102000	0.898204
C57BL6J-2.049	333 Endo NN	layer 6b	1.000000	1	406	0	0.000000	1
C57BL6J-2.049	334 Microglia NN	layer 1	2.000000	1	499	95	0.190381	0.81
C57BL6J-2.049	334 Microglia NN	layer 2/3	6.000000	1	500	473	0.946000	0.0558882
C57BL6J-2.049	334 Microglia NN	layer 4	1.000000	1	491	0	0.000000	1
C57BL6J-2.049	334 Microglia NN	layer 5	4.000000	1	500	290	0.580000	0.421158
C57BL6J-2.049	334 Microglia NN	layer 6a	1.000000	1	498	0	0.000000	1
C57BL6J-2.049	334 Microglia NN	layer 6b	1.000000	1	374	0	0.000000	1
C57BL6J-2.049	335 BAM NN	layer 1	2.000000	1	499	196	0.392786	0.608
C57BL6J-2.049	335 BAM NN	layer 5	1.000000	1	440	0	0.000000	1
C57BL6J-2.049	338 Lymphoid NN	layer 2/3	2.000000	1	476	256	0.537815	0.463312
C57BL6J-2.049	338 Lymphoid NN	layer 5	1.000000	1	426	0	0.000000	1
C57BL6J-2.049	338 Lymphoid NN	layer 6a	1.000000	1	337	0	0.000000	1
C57BL6J-2.050	001 CLA-EPd-CTX Car3 Glut	layer 4	1.000000	1	437	0	0.000000	1
C57BL6J-2.050	001 CLA-EPd-CTX Car3 Glut	layer 5	2.000000	1	483	205	0.424431	0.576446
C57BL6J-2.050	001 CLA-EPd-CTX Car3 Glut	layer 6a	1.000000	1	490	0	0.000000	1
C57BL6J-2.050	002 IT EP-CLA Glut	layer 5	1.000000	1	423	0	0.000000	1
C57BL6J-2.050	003 L5/6 IT TPE-ENT Glut	layer 5	1.000000	1	421	0	0.000000	1
C57BL6J-2.050	003 L5/6 IT TPE-ENT Glut	layer 6a	1.000000	1	473	0	0.000000	1
C57BL6J-2.050	004 L6 IT CTX Glut	layer 5	2.000000	1	499	24	0.048096	0.952
C57BL6J-2.050	004 L6 IT CTX Glut	layer 6a	2.000000	1	499	40	0.080160	0.92
C57BL6J-2.050	004 L6 IT CTX Glut	layer 6b	1.000000	1	442	0	0.000000	1
C57BL6J-2.050	005 L5 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-2.050	005 L5 IT CTX Glut	layer 4	2.000000	1	492	150	0.304878	0.69574
C57BL6J-2.050	005 L5 IT CTX Glut	layer 5	3.000000	1	500	82	0.164000	0.836327
C57BL6J-2.050	005 L5 IT CTX Glut	layer 6a	1.000000	1	487	0	0.000000	1
C57BL6J-2.050	006 L4/5 IT CTX Glut	layer 2/3	2.000000	1	500	4	0.008000	0.992016
C57BL6J-2.050	006 L4/5 IT CTX Glut	layer 4	3.000000	1	498	296	0.594378	0.406814
C57BL6J-2.050	006 L4/5 IT CTX Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.050	007 L2/3 IT CTX Glut	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.050	007 L2/3 IT CTX Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-2.050	007 L2/3 IT CTX Glut	layer 4	1.000000	1	492	0	0.000000	1
C57BL6J-2.050	007 L2/3 IT CTX Glut	layer 5	1.000000	1	427	0	0.000000	1
C57BL6J-2.050	007 L2/3 IT CTX Glut	layer 6a	1.000000	1	372	0	0.000000	1
C57BL6J-2.050	008 L2/3 IT ENT Glut	layer 5	1.000000	1	433	0	0.000000	1
C57BL6J-2.050	011 L2 IT ENT-po Glut	layer 2/3	1.000000	1	451	0	0.000000	1
C57BL6J-2.050	019 L2/3 IT PPP Glut	layer 2/3	2.000000	1	476	233	0.489496	0.51153
C57BL6J-2.050	019 L2/3 IT PPP Glut	layer 5	1.000000	1	471	0	0.000000	1
C57BL6J-2.050	020 L2/3 IT RSP Glut	layer 1	1.000000	1	500	0	0.000000	1
C57BL6J-2.050	020 L2/3 IT RSP Glut	layer 2/3	1.000000	1	500	0	0.000000	1
C57BL6J-2.050	020 L2/3 IT RSP Glut	layer 5	1.000000	1	500	0	0.000000	1
C57BL6J-2.050	021 L4 RSP-ACA Glut	layer 5	1.000000	1	498	0	0.000000	1
C57BL6J-2.050	022 L5 ET CTX Glut	layer 2/3	1.000000	1	456	0	0.000000	1
C57BL6J-2.050	022 L5 ET CTX Glut	layer 4	2.000000	1	493	161	0.326572	0.674089
C57BL6J-2.050	022 L5 ET CTX Glut	layer 5	3.000000	1	500	99	0.198000	0.802395
C57BL6J-2.050	022 L5 ET CTX Glut	layer 6a	2.000000	1	493	127	0.257606	0.742915
C57BL6J-2.050	024 L5 PPP Glut	layer 6a	1.000000	1	341	0	0.000000	1
C57BL6J-2.050	028 L6b/CT ENT Glut	layer 6a	2.000000	1	457	274	0.599562	0.401747
C57BL6J-2.050	028 L6b/CT ENT Glut	layer 6b	1.000000	1	270	0	0.000000	1
C57BL6J-2.050	029 L6b CTX Glut	layer 6a	1.000000	1	458	0	0.000000	1
C57BL6J-2.050	029 L6b CTX Glut	layer 6b	1.000000	1	347	0	0.000000	1
C57BL6J-2.050	030 L6 CT CTX Glut	layer 5	2.000000	1	497	84	0.169014	0.831325
C57BL6J-2.050	030 L6 CT CTX Glut	layer 6a	2.000000	1	500	48	0.096000	0.904192
C57BL6J-2.050	030 L6 CT CTX Glut	layer 6b	2.000000	1	444	254	0.572072	0.429213
C57BL6J-2.050	031 CT SUB Glut	layer 1	2.000000	1	497	137	0.275654	0.7249
C57BL6J-2.050	032 L5 NP CTX Glut	layer 4	1.000000	1	465	0	0.000000	1
C57BL6J-2.050	032 L5 NP CTX Glut	layer 5	3.000000	1	499	218	0.436874	0.564
C57BL6J-2.050	032 L5 NP CTX Glut	layer 6a	2.000000	1	489	159	0.325153	0.67551
C57BL6J-2.050	046 Vip Gaba	layer 2/3	4.000000	1	500	275	0.550000	0.451098
C57BL6J-2.050	046 Vip Gaba	layer 4	2.000000	1	495	174	0.351515	0.649194
C57BL6J-2.050	046 Vip Gaba	layer 5	2.000000	1	494	136	0.275304	0.725253
C57BL6J-2.050	046 Vip Gaba	layer 6a	1.000000	1	440	0	0.000000	1
C57BL6J-2.050	047 Sncg Gaba	layer 1	4.000000	1	497	479	0.963783	0.0381526
C57BL6J-2.050	047 Sncg Gaba	layer 2/3	2.000000	1	456	294	0.644737	0.356674
C57BL6J-2.050	047 Sncg Gaba	layer 5	1.000000	1	424	0	0.000000	1
C57BL6J-2.050	047 Sncg Gaba	layer 6a	1.000000	1	332	0	0.000000	1
C57BL6J-2.050	049 Lamp5 Gaba	layer 1	4.000000	1	500	359	0.718000	0.283433
C57BL6J-2.050	049 Lamp5 Gaba	layer 2/3	3.000000	1	500	139	0.278000	0.722555
C57BL6J-2.050	049 Lamp5 Gaba	layer 4	1.000000	1	474	0	0.000000	1
C57BL6J-2.050	049 Lamp5 Gaba	layer 5	2.000000	1	487	213	0.437372	0.563525
C57BL6J-2.050	050 Lamp5 Lhx6 Gaba	layer 1	1.000000	1	474	0	0.000000	1
C57BL6J-2.050	050 Lamp5 Lhx6 Gaba	layer 2/3	1.000000	1	454	0	0.000000	1
C57BL6J-2.050	051 Pvalb chandelier Gaba	layer 1	1.000000	1	472	0	0.000000	1
C57BL6J-2.050	052 Pvalb Gaba	layer 1	1.000000	1	479	0	0.000000	1
C57BL6J-2.050	052 Pvalb Gaba	layer 2/3	3.000000	1	499	179	0.358717	0.642
C57BL6J-2.050	052 Pvalb Gaba	layer 4	2.000000	1	495	139	0.280808	0.719758
C57BL6J-2.050	052 Pvalb Gaba	layer 5	2.000000	1	499	27	0.054108	0.946
C57BL6J-2.050	052 Pvalb Gaba	layer 6a	1.000000	1	498	0	0.000000	1
C57BL6J-2.050	053 Sst Gaba	layer 1	2.000000	1	495	131	0.264646	0.735887
C57BL6J-2.050	053 Sst Gaba	layer 2/3	3.000000	1	497	192	0.386318	0.614458
C57BL6J-2.050	053 Sst Gaba	layer 4	2.000000	1	496	127	0.256048	0.744467
C57BL6J-2.050	053 Sst Gaba	layer 5	4.000000	1	499	369	0.739479	0.262
C57BL6J-2.050	053 Sst Gaba	layer 6a	1.000000	1	496	0	0.000000	1
C57BL6J-2.050	056 Sst Chodl Gaba	layer 6a	1.000000	1	429	0	0.000000	1
C57BL6J-2.050	187 SCsg Pde5a Glut	layer 1	1.000000	1	478	0	0.000000	1
C57BL6J-2.050	207 SCs Dmbx1 Gaba	layer 1	1.000000	1	478	0	0.000000	1
C57BL6J-2.050	213 SCsg Gabrr2 Gaba	layer 1	1.000000	1	481	0	0.000000	1
C57BL6J-2.050	318 Astro-NT NN	layer 1	1.000000	1	475	0	0.000000	1
C57BL6J-2.050	318 Astro-NT NN	layer 5	1.000000	1	423	0	0.000000	1
C57BL6J-2.050	319 Astro-TE NN	layer 1	4.000000	1	500	223	0.446000	0.55489
C57BL6J-2.050	319 Astro-TE NN	layer 2/3	3.000000	1	500	42	0.084000	0.916168
C57BL6J-2.050	319 Astro-TE NN	layer 4	2.000000	1	498	81	0.162651	0.837675
C57BL6J-2.050	319 Astro-TE NN	layer 5	4.000000	1	500	249	0.498000	0.502994
C57BL6J-2.050	319 Astro-TE NN	layer 6a	4.000000	1	500	426	0.852000	0.149701
C57BL6J-2.050	319 Astro-TE NN	layer 6b	1.000000	1	427	0	0.000000	1
C57BL6J-2.050	326 OPC NN	layer 1	5.000000	1	499	476	0.953908	0.048
