slide,layer,a_layer,b_layer,a_class,b_class,a_glutotal,a_gabatotal,b_glutotal,b_gabatotal,a_region,b_region,a_ei,b_ei,a_merge_region,b_merge_region,a_cell_Neuron_type,b_cell_Neuron_type,a_enrich_class_cell_ids_num,b_enrich_class_cell_ids_num,a_cell_id_n,b_cell_id_n,overlap_a_in_b,overlap_b_in_a,a_source_file,b_source_file
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,326 OPC NN,58,181,1,0,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1","Orbital area, medial part, layer 1",0.32044198895027626,,regions_1,regions_2,NonNeuron,NonNeuron,38,1,473,3,0.0,0.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,327 Oligo NN,58,181,0,1,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1","Orbital area, medial part, layer 1",0.32044198895027626,0.0,regions_1,regions_1,NonNeuron,NonNeuron,38,1,473,2,0.0,0.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,327 Oligo NN,58,181,26,89,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.32044198895027626,0.29213483146067415,regions_1,regions_2,NonNeuron,NonNeuron,38,6,473,151,0.2029598308668076,0.6357615894039735,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,328 OEC NN,58,181,82,257,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",0.32044198895027626,0.31906614785992216,regions_1,regions_1,NonNeuron,NonNeuron,38,71,473,650,0.9534883720930233,0.6938461538461539,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,330 VLMC NN,58,181,66,196,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1",0.32044198895027626,0.336734693877551,regions_1,regions_1,NonNeuron,NonNeuron,38,33,473,548,0.8879492600422833,0.7664233576642335,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,332 SMC NN,58,181,54,164,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.32044198895027626,0.32926829268292684,regions_1,regions_1,NonNeuron,NonNeuron,38,7,473,489,0.8731501057082452,0.8445807770961146,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_332 SMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,333 Endo NN,58,181,28,70,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.32044198895027626,0.4,regions_1,regions_1,NonNeuron,NonNeuron,38,35,473,287,0.5623678646934461,0.926829268292683,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,333 Endo NN,58,181,50,136,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.32044198895027626,0.36764705882352944,regions_1,regions_2,NonNeuron,NonNeuron,38,34,473,280,0.0,0.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,334 Microglia NN,58,181,29,47,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.32044198895027626,0.6170212765957447,regions_1,regions_1,NonNeuron,NonNeuron,38,7,473,143,0.2642706131078224,0.8741258741258742,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_334 Microglia NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,326 OPC NN,19,42,54,99,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.4523809523809524,0.5454545454545454,regions_2,regions_1,NonNeuron,NonNeuron,11,15,91,343,0.0,0.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,326 OPC NN,19,42,1,0,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Orbital area, medial part, layer 1",0.4523809523809524,,regions_2,regions_2,NonNeuron,NonNeuron,11,1,91,3,0.03296703296703297,1.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,327 Oligo NN,19,42,0,1,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Orbital area, medial part, layer 1",0.4523809523809524,0.0,regions_2,regions_1,NonNeuron,NonNeuron,11,1,91,2,0.02197802197802198,1.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,327 Oligo NN,19,42,26,89,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.4523809523809524,0.29213483146067415,regions_2,regions_2,NonNeuron,NonNeuron,11,6,91,151,0.0,0.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,328 OEC NN,19,42,82,257,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",0.4523809523809524,0.31906614785992216,regions_2,regions_1,NonNeuron,NonNeuron,11,71,91,650,0.12087912087912088,0.016923076923076923,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,330 VLMC NN,19,42,66,196,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1",0.4523809523809524,0.336734693877551,regions_2,regions_1,NonNeuron,NonNeuron,11,33,91,548,0.0,0.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,332 SMC NN,19,42,54,164,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.4523809523809524,0.32926829268292684,regions_2,regions_1,NonNeuron,NonNeuron,11,7,91,489,0.0,0.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_332 SMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,333 Endo NN,19,42,28,70,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.4523809523809524,0.4,regions_2,regions_1,NonNeuron,NonNeuron,11,35,91,287,0.0,0.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,333 Endo NN,19,42,50,136,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.4523809523809524,0.36764705882352944,regions_2,regions_2,NonNeuron,NonNeuron,11,34,91,280,1.0,0.325,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,320 Astro-OLF NN,334 Microglia NN,19,42,29,47,"Frontal pole, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.4523809523809524,0.6170212765957447,regions_2,regions_1,NonNeuron,NonNeuron,11,7,91,143,0.0,0.0,C57BL6J-1.025_320 Astro-OLF NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_334 Microglia NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,326 OPC NN,54,99,1,0,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Orbital area, medial part, layer 1",0.5454545454545454,,regions_1,regions_2,NonNeuron,NonNeuron,15,1,343,3,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,327 Oligo NN,54,99,0,1,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Orbital area, medial part, layer 1",0.5454545454545454,0.0,regions_1,regions_1,NonNeuron,NonNeuron,15,1,343,2,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,327 Oligo NN,54,99,26,89,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.5454545454545454,0.29213483146067415,regions_1,regions_2,NonNeuron,NonNeuron,15,6,343,151,0.2099125364431487,0.4768211920529801,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,328 OEC NN,54,99,82,257,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",0.5454545454545454,0.31906614785992216,regions_1,regions_1,NonNeuron,NonNeuron,15,71,343,650,0.8892128279883382,0.46923076923076923,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,330 VLMC NN,54,99,66,196,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1",0.5454545454545454,0.336734693877551,regions_1,regions_1,NonNeuron,NonNeuron,15,33,343,548,0.8717201166180758,0.5456204379562044,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,332 SMC NN,54,99,54,164,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.5454545454545454,0.32926829268292684,regions_1,regions_1,NonNeuron,NonNeuron,15,7,343,489,0.9271137026239067,0.6503067484662577,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_332 SMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,333 Endo NN,54,99,28,70,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.5454545454545454,0.4,regions_1,regions_1,NonNeuron,NonNeuron,15,35,343,287,0.7521865889212828,0.8989547038327527,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,333 Endo NN,54,99,50,136,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.5454545454545454,0.36764705882352944,regions_1,regions_2,NonNeuron,NonNeuron,15,34,343,280,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,334 Microglia NN,54,99,29,47,"Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.5454545454545454,0.6170212765957447,regions_1,regions_1,NonNeuron,NonNeuron,15,7,343,143,0.41690962099125367,1.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_334 Microglia NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,327 Oligo NN,1,0,0,1,"Orbital area, medial part, layer 1","Orbital area, medial part, layer 1",,0.0,regions_2,regions_1,NonNeuron,NonNeuron,1,1,3,2,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,327 Oligo NN,1,0,26,89,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",,0.29213483146067415,regions_2,regions_2,NonNeuron,NonNeuron,1,6,3,151,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,328 OEC NN,1,0,82,257,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",,0.31906614785992216,regions_2,regions_1,NonNeuron,NonNeuron,1,71,3,650,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,330 VLMC NN,1,0,66,196,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1",,0.336734693877551,regions_2,regions_1,NonNeuron,NonNeuron,1,33,3,548,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,332 SMC NN,1,0,54,164,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",,0.32926829268292684,regions_2,regions_1,NonNeuron,NonNeuron,1,7,3,489,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_332 SMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,333 Endo NN,1,0,28,70,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",,0.4,regions_2,regions_1,NonNeuron,NonNeuron,1,35,3,287,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,333 Endo NN,1,0,50,136,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",,0.36764705882352944,regions_2,regions_2,NonNeuron,NonNeuron,1,34,3,280,1.0,0.010714285714285714,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,326 OPC NN,334 Microglia NN,1,0,29,47,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",,0.6170212765957447,regions_2,regions_1,NonNeuron,NonNeuron,1,7,3,143,0.0,0.0,C57BL6J-1.025_326 OPC NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_334 Microglia NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,327 Oligo NN,0,1,26,89,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.0,0.29213483146067415,regions_1,regions_2,NonNeuron,NonNeuron,1,6,2,151,0.0,0.0,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,328 OEC NN,0,1,82,257,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",0.0,0.31906614785992216,regions_1,regions_1,NonNeuron,NonNeuron,1,71,2,650,0.0,0.0,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,330 VLMC NN,0,1,66,196,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1",0.0,0.336734693877551,regions_1,regions_1,NonNeuron,NonNeuron,1,33,2,548,0.0,0.0,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,332 SMC NN,0,1,54,164,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.0,0.32926829268292684,regions_1,regions_1,NonNeuron,NonNeuron,1,7,2,489,0.0,0.0,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_332 SMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,333 Endo NN,0,1,28,70,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.0,0.4,regions_1,regions_1,NonNeuron,NonNeuron,1,35,2,287,0.0,0.0,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,333 Endo NN,0,1,50,136,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.0,0.36764705882352944,regions_1,regions_2,NonNeuron,NonNeuron,1,34,2,280,1.0,0.007142857142857143,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,334 Microglia NN,0,1,29,47,"Orbital area, medial part, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1",0.0,0.6170212765957447,regions_1,regions_1,NonNeuron,NonNeuron,1,7,2,143,0.0,0.0,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_334 Microglia NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,328 OEC NN,26,89,82,257,"Frontal pole, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Orbital area, medial part, layer 1,Prelimbic area, layer 1",0.29213483146067415,0.31906614785992216,regions_2,regions_1,NonNeuron,NonNeuron,6,71,151,650,0.5099337748344371,0.11846153846153847,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_328 OEC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,330 VLMC NN,26,89,66,196,"Frontal pole, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1,Prelimbic area, layer 1",0.29213483146067415,0.336734693877551,regions_2,regions_1,NonNeuron,NonNeuron,6,33,151,548,0.31125827814569534,0.08576642335766424,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_330 VLMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,332 SMC NN,26,89,54,164,"Frontal pole, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.29213483146067415,0.32926829268292684,regions_2,regions_1,NonNeuron,NonNeuron,6,7,151,489,0.4768211920529801,0.147239263803681,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_332 SMC NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,333 Endo NN,26,89,28,70,"Frontal pole, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",0.29213483146067415,0.4,regions_2,regions_1,NonNeuron,NonNeuron,6,35,151,287,0.0,0.0,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
C57BL6J-1.025,layer 1,layer 1,layer 1,327 Oligo NN,333 Endo NN,26,89,50,136,"Frontal pole, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Prelimbic area, layer 1,Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1",0.29213483146067415,0.36764705882352944,regions_2,regions_2,NonNeuron,NonNeuron,6,34,151,280,0.0,0.0,C57BL6J-1.025_327 Oligo NN_layer 1_merged_regions_table_cell_id.txt,C57BL6J-1.025_333 Endo NN_layer 1_merged_regions_table_cell_id.txt
